open,close,high,low,value,volume,begin,end,datetime
459.8,459.75,459.85,459.75,75401.75,164,2025-09-09 08:23:00,2025-09-09 08:23:59,2025-09-09 08:23:00
459.75,459.8,459.8,459.75,8735.65,19,2025-09-09 08:24:00,2025-09-09 08:24:59,2025-09-09 08:24:00
459.8,459.8,459.8,459.8,459.8,1,2025-09-09 08:25:00,2025-09-09 08:25:59,2025-09-09 08:25:00
459.8,459.8,459.8,459.8,93799.2,204,2025-09-09 08:26:00,2025-09-09 08:26:59,2025-09-09 08:26:00
459.8,460.05,460.1,459.8,1706542.4000000001,3710,2025-09-09 08:27:00,2025-09-09 08:27:59,2025-09-09 08:27:00
460.1,459.95,460.1,459.95,11041.0,24,2025-09-09 08:28:00,2025-09-09 08:28:59,2025-09-09 08:28:00
460.05,460.05,460.05,459.95,24840.5,54,2025-09-09 08:29:00,2025-09-09 08:29:59,2025-09-09 08:29:00
460.05,460.05,460.1,460.05,513875.89999999997,1117,2025-09-09 08:30:00,2025-09-09 08:30:59,2025-09-09 08:30:00
460.05,460.1,460.15,460.05,310566.0999999997,675,2025-09-09 08:31:00,2025-09-09 08:31:59,2025-09-09 08:31:00
460.1,460.1,460.1,460.1,16563.600000000002,36,2025-09-09 08:32:00,2025-09-09 08:32:59,2025-09-09 08:32:00
460.1,460.05,460.1,460.0,449918.1,978,2025-09-09 08:33:00,2025-09-09 08:33:59,2025-09-09 08:33:00
460.0,460.0,460.05,460.0,74980.20000000001,163,2025-09-09 08:34:00,2025-09-09 08:34:59,2025-09-09 08:34:00
460.0,460.05,460.05,460.0,16560.399999999998,36,2025-09-09 08:35:00,2025-09-09 08:35:59,2025-09-09 08:35:00
460.0,460.1,460.1,460.0,23002.6,50,2025-09-09 08:36:00,2025-09-09 08:36:59,2025-09-09 08:36:00
460.1,460.1,460.1,460.1,17483.8,38,2025-09-09 08:37:00,2025-09-09 08:37:59,2025-09-09 08:37:00
460.1,460.0,460.1,460.0,16561.2,36,2025-09-09 08:38:00,2025-09-09 08:38:59,2025-09-09 08:38:00
460.0,460.1,460.1,460.0,56132.0,122,2025-09-09 08:39:00,2025-09-09 08:39:59,2025-09-09 08:39:00
460.05,460.0,460.1,460.0,90174.35,196,2025-09-09 08:40:00,2025-09-09 08:40:59,2025-09-09 08:40:00
460.05,460.05,460.1,460.05,28063.6,61,2025-09-09 08:41:00,2025-09-09 08:41:59,2025-09-09 08:41:00
460.1,460.1,460.1,460.05,11962.4,26,2025-09-09 08:42:00,2025-09-09 08:42:59,2025-09-09 08:42:00
460.05,459.95,460.05,459.9,1016105.7499999999,2209,2025-09-09 08:43:00,2025-09-09 08:43:59,2025-09-09 08:43:00
459.95,459.95,459.95,459.95,46914.9,102,2025-09-09 08:44:00,2025-09-09 08:44:59,2025-09-09 08:44:00
459.95,459.95,459.95,459.9,38172.399999999994,83,2025-09-09 08:45:00,2025-09-09 08:45:59,2025-09-09 08:45:00
459.9,459.9,459.9,459.9,1379.6999999999998,3,2025-09-09 08:46:00,2025-09-09 08:46:59,2025-09-09 08:46:00
459.95,459.9,459.95,459.9,69910.7,152,2025-09-09 08:47:00,2025-09-09 08:47:59,2025-09-09 08:47:00
459.95,459.9,459.95,459.9,19315.9,42,2025-09-09 08:48:00,2025-09-09 08:48:59,2025-09-09 08:48:00
459.95,460.1,460.1,459.9,1526892.75,3319,2025-09-09 08:49:00,2025-09-09 08:49:59,2025-09-09 08:49:00
460.1,460.05,460.1,460.05,312867.94999999995,680,2025-09-09 08:50:00,2025-09-09 08:50:59,2025-09-09 08:50:00
460.1,460.15,460.2,460.1,939156.3000000002,2041,2025-09-09 08:51:00,2025-09-09 08:51:59,2025-09-09 08:51:00
460.15,460.15,460.15,460.1,45094.45,98,2025-09-09 08:52:00,2025-09-09 08:52:59,2025-09-09 08:52:00
460.1,460.15,460.15,460.1,1293481.3,2811,2025-09-09 08:53:00,2025-09-09 08:53:59,2025-09-09 08:53:00
460.15,460.4,460.4,460.1,1559243.2500000005,3388,2025-09-09 08:54:00,2025-09-09 08:54:59,2025-09-09 08:54:00
460.4,460.45,460.5,460.4,1783786.9,3874,2025-09-09 08:55:00,2025-09-09 08:55:59,2025-09-09 08:55:00
460.5,460.5,460.5,460.25,2149268.35,4668,2025-09-09 08:56:00,2025-09-09 08:56:59,2025-09-09 08:56:00
460.5,460.5,460.5,460.35,375267.30000000005,815,2025-09-09 08:57:00,2025-09-09 08:57:59,2025-09-09 08:57:00
460.45,460.45,460.5,460.45,14735.45,32,2025-09-09 08:58:00,2025-09-09 08:58:59,2025-09-09 08:58:00
460.45,460.5,460.5,460.45,91177.8,198,2025-09-09 08:59:00,2025-09-09 08:59:59,2025-09-09 08:59:00
460.45,460.25,460.45,460.2,2417291.9499999997,5252,2025-09-09 09:00:00,2025-09-09 09:00:59,2025-09-09 09:00:00
460.2,460.15,460.25,460.15,5419112.700000001,11776,2025-09-09 09:01:00,2025-09-09 09:01:59,2025-09-09 09:01:00
460.2,460.2,460.2,460.15,332724.4,723,2025-09-09 09:02:00,2025-09-09 09:02:59,2025-09-09 09:02:00
460.2,460.2,460.2,460.15,327193.0,711,2025-09-09 09:03:00,2025-09-09 09:03:59,2025-09-09 09:03:00
460.15,460.2,460.2,460.15,166590.05,362,2025-09-09 09:04:00,2025-09-09 09:04:59,2025-09-09 09:04:00
460.25,460.3,460.3,460.25,137160.55000000002,298,2025-09-09 09:05:00,2025-09-09 09:05:59,2025-09-09 09:05:00
460.3,460.3,460.3,460.3,275719.69999999995,599,2025-09-09 09:06:00,2025-09-09 09:06:59,2025-09-09 09:06:00
460.25,460.3,460.3,460.25,121057.3,263,2025-09-09 09:07:00,2025-09-09 09:07:59,2025-09-09 09:07:00
460.25,460.3,460.3,460.25,124279.40000000001,270,2025-09-09 09:08:00,2025-09-09 09:08:59,2025-09-09 09:08:00
460.25,460.3,460.3,460.25,488836.45,1062,2025-09-09 09:09:00,2025-09-09 09:09:59,2025-09-09 09:09:00
460.25,460.3,460.3,460.25,59833.9,130,2025-09-09 09:10:00,2025-09-09 09:10:59,2025-09-09 09:10:00
460.25,460.3,460.3,460.25,57533.549999999996,125,2025-09-09 09:11:00,2025-09-09 09:11:59,2025-09-09 09:11:00
460.25,460.2,460.3,460.15,4672211.3999999985,10153,2025-09-09 09:12:00,2025-09-09 09:12:59,2025-09-09 09:12:00
460.3,460.3,460.3,460.2,78698.8,171,2025-09-09 09:13:00,2025-09-09 09:13:59,2025-09-09 09:13:00
460.3,460.3,460.3,460.25,21173.45,46,2025-09-09 09:14:00,2025-09-09 09:14:59,2025-09-09 09:14:00
460.3,460.3,460.3,460.25,26236.35,57,2025-09-09 09:15:00,2025-09-09 09:15:59,2025-09-09 09:15:00
460.3,460.3,460.3,460.25,57532.8,125,2025-09-09 09:16:00,2025-09-09 09:16:59,2025-09-09 09:16:00
460.25,460.3,460.3,460.25,22553.899999999994,49,2025-09-09 09:17:00,2025-09-09 09:17:59,2025-09-09 09:17:00
460.3,460.2,460.3,460.2,771374.3999999999,1676,2025-09-09 09:18:00,2025-09-09 09:18:59,2025-09-09 09:18:00
460.25,460.2,460.25,460.2,23470.65,51,2025-09-09 09:19:00,2025-09-09 09:19:59,2025-09-09 09:19:00
460.2,460.25,460.25,460.2,69030.05,150,2025-09-09 09:20:00,2025-09-09 09:20:59,2025-09-09 09:20:00
460.2,460.2,460.25,460.2,9664.900000000001,21,2025-09-09 09:21:00,2025-09-09 09:21:59,2025-09-09 09:21:00
460.25,460.2,460.25,460.2,100793.84999999998,219,2025-09-09 09:22:00,2025-09-09 09:22:59,2025-09-09 09:22:00
460.2,460.25,460.25,460.2,41420.7,90,2025-09-09 09:23:00,2025-09-09 09:23:59,2025-09-09 09:23:00
