open,close,high,low,value,volume,begin,end,datetime
657.9,658.0,658.0,657.9,215823.6,328,2025-09-09 13:38:00,2025-09-09 13:38:59,2025-09-09 13:38:00
658.0,658.0,658.0,657.9,363171.50000000006,552,2025-09-09 13:39:00,2025-09-09 13:39:59,2025-09-09 13:39:00
658.0,657.9,658.0,657.7,2201629.9000000004,3347,2025-09-09 13:40:00,2025-09-09 13:40:59,2025-09-09 13:40:00
658.0,658.0,658.0,658.0,253988.0,386,2025-09-09 13:41:00,2025-09-09 13:41:59,2025-09-09 13:41:00
657.9,658.0,658.0,657.9,27635.0,42,2025-09-09 13:42:00,2025-09-09 13:42:59,2025-09-09 13:42:00
658.0,657.9,658.0,657.9,28293.9,43,2025-09-09 13:43:00,2025-09-09 13:43:59,2025-09-09 13:43:00
658.0,657.2,658.0,656.4,22245009.5,33861,2025-09-09 13:44:00,2025-09-09 13:44:59,2025-09-09 13:44:00
657.2,657.0,657.2,657.0,274679.9,418,2025-09-09 13:45:00,2025-09-09 13:45:59,2025-09-09 13:45:00
657.0,656.8,657.1,656.6,2626710.6999999997,3999,2025-09-09 13:46:00,2025-09-09 13:46:59,2025-09-09 13:46:00
656.9,656.5,656.9,656.5,488641.8,744,2025-09-09 13:47:00,2025-09-09 13:47:59,2025-09-09 13:47:00
656.6,655.7,656.6,655.5,6024051.7,9184,2025-09-09 13:48:00,2025-09-09 13:48:59,2025-09-09 13:48:00
655.7,655.8,655.8,655.5,2161598.7000000007,3297,2025-09-09 13:49:00,2025-09-09 13:49:59,2025-09-09 13:49:00
655.8,655.9,655.9,655.7,297070.4,453,2025-09-09 13:50:00,2025-09-09 13:50:59,2025-09-09 13:50:00
655.9,656.0,656.0,655.9,637615.9,972,2025-09-09 13:51:00,2025-09-09 13:51:59,2025-09-09 13:51:00
656.0,655.7,656.0,655.7,1774892.0999999999,2706,2025-09-09 13:52:00,2025-09-09 13:52:59,2025-09-09 13:52:00
655.8,655.7,655.8,655.6,807137.1999999998,1231,2025-09-09 13:53:00,2025-09-09 13:53:59,2025-09-09 13:53:00
655.8,655.7,655.8,655.7,6557.7,10,2025-09-09 13:54:00,2025-09-09 13:54:59,2025-09-09 13:54:00
655.8,655.8,655.8,655.7,776457.1,1184,2025-09-09 13:55:00,2025-09-09 13:55:59,2025-09-09 13:55:00
655.8,655.8,655.9,655.6,1800725.2999999996,2746,2025-09-09 13:56:00,2025-09-09 13:56:59,2025-09-09 13:56:00
655.8,655.7,655.8,655.7,133117.1,203,2025-09-09 13:57:00,2025-09-09 13:57:59,2025-09-09 13:57:00
655.8,655.9,656.0,655.8,396821.2,605,2025-09-09 13:58:00,2025-09-09 13:58:59,2025-09-09 13:58:00
655.9,655.8,656.0,655.5,1959698.0,2988,2025-09-09 13:59:00,2025-09-09 13:59:59,2025-09-09 13:59:00
655.8,655.7,655.9,655.5,958438.7999999999,1462,2025-09-09 14:00:00,2025-09-09 14:00:59,2025-09-09 14:00:00
655.7,655.8,655.8,655.6,20982.399999999998,32,2025-09-09 14:01:00,2025-09-09 14:01:59,2025-09-09 14:01:00
655.8,655.8,655.8,655.6,160630.6,245,2025-09-09 14:02:00,2025-09-09 14:02:59,2025-09-09 14:02:00
655.7,655.7,656.0,655.6,1886821.4,2877,2025-09-09 14:03:00,2025-09-09 14:03:59,2025-09-09 14:03:00
655.6,655.7,656.0,655.6,2126660.6999999997,3243,2025-09-09 14:04:00,2025-09-09 14:04:59,2025-09-09 14:04:00
655.8,655.9,655.9,655.7,392161.20000000007,598,2025-09-09 14:05:00,2025-09-09 14:05:59,2025-09-09 14:05:00
655.9,655.9,655.9,655.9,1520376.2000000002,2318,2025-09-09 14:06:00,2025-09-09 14:06:59,2025-09-09 14:06:00
655.9,655.9,655.9,655.8,374518.8,571,2025-09-09 14:07:00,2025-09-09 14:07:59,2025-09-09 14:07:00
655.8,655.8,655.9,655.8,11149.399999999998,17,2025-09-09 14:08:00,2025-09-09 14:08:59,2025-09-09 14:08:00
655.9,655.9,655.9,655.8,68213.29999999999,104,2025-09-09 14:09:00,2025-09-09 14:09:59,2025-09-09 14:09:00
655.9,656.0,656.0,655.9,559518.5,853,2025-09-09 14:10:00,2025-09-09 14:10:59,2025-09-09 14:10:00
655.9,656.0,656.0,655.9,1754674.4,2675,2025-09-09 14:11:00,2025-09-09 14:11:59,2025-09-09 14:11:00
656.0,656.0,656.0,655.9,72814.6,111,2025-09-09 14:12:00,2025-09-09 14:12:59,2025-09-09 14:12:00
656.0,656.0,656.0,656.0,165312.0,252,2025-09-09 14:13:00,2025-09-09 14:13:59,2025-09-09 14:13:00
656.0,656.0,656.0,655.9,772767.9,1178,2025-09-09 14:14:00,2025-09-09 14:14:59,2025-09-09 14:14:00
656.0,656.0,656.0,655.9,958970.1000000001,1462,2025-09-09 14:15:00,2025-09-09 14:15:59,2025-09-09 14:15:00
656.0,656.0,656.0,656.0,414592.0,632,2025-09-09 14:16:00,2025-09-09 14:16:59,2025-09-09 14:16:00
656.0,656.0,656.0,655.9,1656227.0,2525,2025-09-09 14:17:00,2025-09-09 14:17:59,2025-09-09 14:17:00
656.0,656.0,656.0,656.0,404096.0,616,2025-09-09 14:18:00,2025-09-09 14:18:59,2025-09-09 14:18:00
656.0,656.0,656.0,655.9,51166.9,78,2025-09-09 14:19:00,2025-09-09 14:19:59,2025-09-09 14:19:00
655.9,656.0,656.0,655.9,322732.3999999999,492,2025-09-09 14:20:00,2025-09-09 14:20:59,2025-09-09 14:20:00
656.0,656.0,656.0,655.9,91183.7,139,2025-09-09 14:21:00,2025-09-09 14:21:59,2025-09-09 14:21:00
656.0,656.0,656.0,655.9,122006.0,186,2025-09-09 14:22:00,2025-09-09 14:22:59,2025-09-09 14:22:00
656.0,656.0,656.0,655.8,1087452.2,1658,2025-09-09 14:23:00,2025-09-09 14:23:59,2025-09-09 14:23:00
656.0,656.0,656.0,656.0,12464.0,19,2025-09-09 14:24:00,2025-09-09 14:24:59,2025-09-09 14:24:00
656.0,656.0,656.0,655.9,98399.7,150,2025-09-09 14:25:00,2025-09-09 14:25:59,2025-09-09 14:25:00
656.0,656.0,656.0,656.0,71504.0,109,2025-09-09 14:26:00,2025-09-09 14:26:59,2025-09-09 14:26:00
656.0,656.0,656.0,655.9,1647205.9999999998,2511,2025-09-09 14:27:00,2025-09-09 14:27:59,2025-09-09 14:27:00
656.0,656.0,656.0,655.9,188271.0,287,2025-09-09 14:28:00,2025-09-09 14:28:59,2025-09-09 14:28:00
656.0,656.0,656.0,655.8,2102766.8,3206,2025-09-09 14:29:00,2025-09-09 14:29:59,2025-09-09 14:29:00
656.0,656.0,656.0,655.9,42638.8,65,2025-09-09 14:30:00,2025-09-09 14:30:59,2025-09-09 14:30:00
656.0,656.0,656.0,655.9,61007.5,93,2025-09-09 14:31:00,2025-09-09 14:31:59,2025-09-09 14:31:00
656.0,656.0,656.0,655.9,34111.8,52,2025-09-09 14:32:00,2025-09-09 14:32:59,2025-09-09 14:32:00
655.9,656.0,656.0,655.9,669755.3,1021,2025-09-09 14:33:00,2025-09-09 14:33:59,2025-09-09 14:33:00
656.0,656.0,656.0,655.9,1066598.9,1626,2025-09-09 14:34:00,2025-09-09 14:34:59,2025-09-09 14:34:00
656.0,656.0,656.0,655.7,1560938.9000000001,2380,2025-09-09 14:35:00,2025-09-09 14:35:59,2025-09-09 14:35:00
655.9,656.9,656.9,655.9,2483470.4,3783,2025-09-09 14:36:00,2025-09-09 14:36:59,2025-09-09 14:36:00
656.9,657.1,657.1,656.9,850852.2999999998,1295,2025-09-09 14:37:00,2025-09-09 14:37:59,2025-09-09 14:37:00
657.1,657.1,657.1,656.8,168215.40000000005,256,2025-09-09 14:38:00,2025-09-09 14:38:59,2025-09-09 14:38:00
657.1,656.9,657.1,656.8,195772.39999999997,298,2025-09-09 14:39:00,2025-09-09 14:39:59,2025-09-09 14:39:00
656.8,656.9,656.9,656.8,44663.8,68,2025-09-09 14:40:00,2025-09-09 14:40:59,2025-09-09 14:40:00
656.7,656.3,656.7,656.1,1574151.7,2398,2025-09-09 14:41:00,2025-09-09 14:41:59,2025-09-09 14:41:00
656.3,656.7,656.7,656.3,152325.2,232,2025-09-09 14:42:00,2025-09-09 14:42:59,2025-09-09 14:42:00
656.7,656.6,656.7,656.6,20357.600000000002,31,2025-09-09 14:43:00,2025-09-09 14:43:59,2025-09-09 14:43:00
656.7,656.7,656.7,656.6,84057.09999999999,128,2025-09-09 14:44:00,2025-09-09 14:44:59,2025-09-09 14:44:00
656.7,656.7,656.7,656.6,13790.400000000001,21,2025-09-09 14:45:00,2025-09-09 14:45:59,2025-09-09 14:45:00
656.6,656.6,656.7,656.6,15103.600000000002,23,2025-09-09 14:46:00,2025-09-09 14:46:59,2025-09-09 14:46:00
656.7,656.6,656.7,656.3,995904.9999999999,1517,2025-09-09 14:47:00,2025-09-09 14:47:59,2025-09-09 14:47:00
656.6,656.5,656.6,656.5,313153.9,477,2025-09-09 14:48:00,2025-09-09 14:48:59,2025-09-09 14:48:00
656.5,656.6,656.7,656.5,310552.6,473,2025-09-09 14:49:00,2025-09-09 14:49:59,2025-09-09 14:49:00
656.7,656.7,656.7,656.6,65012.999999999985,99,2025-09-09 14:50:00,2025-09-09 14:50:59,2025-09-09 14:50:00
656.7,656.9,656.9,656.7,444658.60000000044,677,2025-09-09 14:51:00,2025-09-09 14:51:59,2025-09-09 14:51:00
656.9,656.8,656.9,656.6,63710.70000000001,97,2025-09-09 14:52:00,2025-09-09 14:52:59,2025-09-09 14:52:00
656.8,657.0,657.0,656.7,924898.0000000001,1408,2025-09-09 14:53:00,2025-09-09 14:53:59,2025-09-09 14:53:00
656.9,657.0,657.0,656.8,44668.8,68,2025-09-09 14:54:00,2025-09-09 14:54:59,2025-09-09 14:54:00
656.9,656.9,656.9,656.8,116918.5,178,2025-09-09 14:55:00,2025-09-09 14:55:59,2025-09-09 14:55:00
657.0,657.1,657.1,656.9,1759501.7,2678,2025-09-09 14:56:00,2025-09-09 14:56:59,2025-09-09 14:56:00
